c_first_name,c_last_name,c_preferred_cust_flag,c_salutation,cnt,ss_ticket_number
Sidney,Vest,Y,Sir,15,869553
David,Vidal,Y,,16,2178888
Karen,Vidal,N,Mrs.,15,615093
Sun,Vidal,N,Ms.,16,2226344
Laura,Villalobos,N,Mrs.,16,1680992
Thomas,Villegas,N,Mr.,15,1109407
Chad,Vincent,N,Mr.,16,2295291
Shirley,Vo,Y,Mr.,15,1071662
Andrea,Vu,Y,Miss,15,880818
Deborah,Waddell,N,Mrs.,15,1376329
John,Wade,N,Mr.,15,1804073
Micheal,Wade,Y,Dr.,15,1070353
David,Wadsworth,N,Dr.,15,667672
Elden,Wagner,N,Mr.,15,785613
Erick,Wagner,Y,Mr.,15,2300204
Geraldine,Wagner,N,Dr.,16,1146520
John,Wagner,N,Sir,15,2067566
Winifred,Wahl,N,Dr.,15,2259218
Donna,Waite,Y,Ms.,15,1429294
Randall,Waldron,Y,Sir,15,742559
Adolfo,Walker,Y,Mr.,15,366824
Alfredo,Walker,N,Dr.,15,588529
Frank,Walker,N,Dr.,15,38997
Gene,Walker,N,Mr.,15,1685057
James,Walker,N,Mr.,15,1619700
Kendra,Walker,Y,Ms.,15,454642
Scott,Walker,Y,Mr.,15,1870767
Steven,Walker,Y,Sir,15,470072
Dia,Waller,N,Miss,15,653210
Janet,Waller,N,Ms.,15,2117104
Rolf,Walsh,N,Dr.,15,690502
Todd,Walsh,Y,Mr.,16,104081
Anna,Walters,Y,Dr.,15,2395163
Katherine,Walters,Y,Mrs.,15,371639
Marina,Walters,N,Mrs.,15,2158532
Susan,Walters,,,15,2152734
Charles,Walton,N,Sir,15,942754
Marcella,Walton,Y,Mrs.,15,1562141
Alvin,Wampler,Y,Dr.,15,1170303
Timothy,Wang,Y,Mr.,16,781525
Angie,Ward,Y,Ms.,15,1789485
Katharine,Ward,Y,Dr.,15,1905474
Kimberly,Ward,N,Dr.,15,296832
Linda,Ward,Y,Miss,15,710397
Ruth,Ward,N,Ms.,15,1538480
William,Ward,Y,Dr.,15,1555421
Emmett,Ware,Y,Mr.,15,2397833
Mavis,Ware,N,Ms.,16,2080345
Roger,Ware,Y,Dr.,15,999925
Sylvia,Warner,N,Dr.,15,1079953
Latosha,Warren,Y,Mrs.,15,1727087
Matt,Warren,N,Dr.,16,2059653
Nancy,Warren,N,Dr.,15,411912
Angela,Washington,N,Miss,16,1026748
Christopher,Washington,,,15,1898653
Joe,Washington,Y,Sir,15,2090205
Mindy,Washington,Y,Mrs.,15,1953988
Juan,Waters,Y,Sir,16,1385396
Lorene,Waters,Y,Dr.,15,1010805
Eugene,Watkins,Y,Sir,15,1853363
Justin,Watkins,N,Sir,15,1292209
Alison,Watson,N,Dr.,15,868264
Ann,Watson,Y,Miss,15,1889705
David,Watson,N,Dr.,16,2172385
Doris,Watson,N,Mrs.,16,2290691
Eldora,Watson,N,Mrs.,16,1547462
Julianne,Watson,N,Mrs.,16,568388
Noel,Watson,N,Sir,16,616953
Willie,Watson,N,Dr.,16,2030554
Ashley,Watts,Y,Mrs.,15,1559063
Stephen,Watts,N,Mr.,16,2155148
Donald,Way,N,Mr.,15,922766
Paul,Way,Y,Dr.,15,2099068
Brian,Weaver,Y,Dr.,16,739729
Margaret,Weaver,N,Miss,15,187972
Nina,Weaver,N,Ms.,15,918130
Paula,Weaver,Y,Mrs.,15,1529555
Veronica,Weaver,N,Miss,16,1273237
Benjamin,Webb,N,Mr.,15,1885994
Clayton,Webb,N,Dr.,16,114786
Donna,Webb,N,Dr.,16,1687380
Karen,Webb,N,Miss,15,838447
Loretta,Webb,Y,Ms.,15,1457324
Samuel,Webb,Y,Dr.,15,524251
Elmer,Weber,N,Sir,16,485145
Raymond,Weber,Y,Sir,16,209321
William,Weber,Y,Dr.,15,608894
Christopher,Webster,Y,Dr.,15,259798
David,Webster,N,Dr.,15,1992892
Paul,Weiner,N,Sir,16,1933234
Theodore,Weinstein,Y,Sir,15,1715635
Jill,Weis,Y,Mrs.,15,2218611
Patrice,Weiss,N,Mrs.,16,959500
Bessie,Welch,Y,Mrs.,15,2074067
Mitchell,Welch,N,Sir,16,1194888
Alice,Wells,Y,Dr.,16,1629879
Henry,Wells,Y,Sir,16,1541434
Jacinto,Wells,N,Mr.,16,1053506
Jacqueline,Wells,N,Mrs.,15,2079853
Jeff,Wells,N,Dr.,15,2359764
Linda,Wells,N,Dr.,15,729482
Regina,Wells,N,Miss,15,1766435
,Wells,Y,Mrs.,15,1767999
Dick,Welsh,N,Sir,16,989209
Jordan,Wenger,N,Sir,16,364225
Anne,West,Y,Miss,15,1274630
Melissa,West,Y,Dr.,16,1276445
Ronnie,West,N,Sir,16,889609
Stephanie,West,Y,Dr.,15,2293500
Brett,Whatley,Y,Mr.,16,2397728
Gregory,Whipple,N,Mr.,15,347685
Debra,Whitaker,N,Mrs.,16,1046615
Chris,White,Y,Sir,15,815196
Daniel,White,Y,Sir,16,1335926
Eleanor,White,N,Miss,15,2343248
Frank,White,N,Mr.,15,1763087
Gina,White,N,Miss,15,571811
James,White,Y,Sir,16,598886
Janet,White,N,Dr.,15,470860
Jeffry,White,Y,Mr.,15,2156133
John,White,N,Dr.,15,173598
Joseph,White,Y,Sir,15,2394195
Michael,White,N,Sir,15,1691729
Nathan,White,N,Mr.,15,2044379
Ruth,White,Y,Mrs.,15,2217797
Sally,White,Y,Mrs.,16,13852
Shawn,White,N,Dr.,15,1358649
Susan,White,Y,Dr.,16,1525986
Thomas,White,N,Mr.,15,1021236
Thomas,White,N,Mr.,15,1052312
Tyrone,White,N,Dr.,15,115175
Vincent,White,N,Mr.,15,2385670
,White,N,,15,84731
Robert,Whitehead,N,Mr.,16,1192843
Heather,Whiteman,N,,16,441105
Elbert,Whitfield,Y,Mr.,15,392841
Donald,Whitmire,Y,Dr.,16,2198790
Christopher,Whitmore,Y,Dr.,15,1704414
Dwayne,Whitney,N,Dr.,16,1503690
Jamie,Whitt,Y,Dr.,15,1667786
Martha,Whittington,Y,Mrs.,15,1058201
William,Wick,N,Dr.,16,2037521
John,Wiggins,Y,Sir,15,56976
Bessie,Wilburn,Y,Miss,15,1167826
Kathleen,Wiley,Y,Miss,16,1747790
William,Wilhelm,N,Dr.,15,1018692
Ann,Wilkerson,Y,Ms.,15,1758172
Melissa,Wilkinson,Y,Dr.,15,822750
Ann,Willard,N,Ms.,15,484529
Anne,Williams,Y,Ms.,16,987393
Arthur,Williams,Y,Miss,15,1882375
Avery,Williams,Y,Sir,15,1088890
Brian,Williams,N,Mr.,15,1922428
Clarence,Williams,N,Sir,16,996695
Courtney,Williams,Y,Sir,15,438004
David,Williams,N,Sir,15,357811
Diana,Williams,N,Mrs.,15,2169029
Dorothy,Williams,N,Ms.,16,1763562
Fatima,Williams,N,Dr.,15,1241783
Frank,Williams,Y,Sir,15,605343
Gloria,Williams,Y,Mrs.,15,1502804
James,Williams,N,Sir,16,1816638
Janie,Williams,Y,Mrs.,16,976272
Jennifer,Williams,N,Miss,15,2095269
John,Williams,N,Mr.,15,208470
John,Williams,Y,Sir,15,1247670
Karen,Williams,Y,Ms.,16,2056417
Kristi,Williams,N,Dr.,15,1942204
Lori,Williams,N,Miss,16,2040902
Louisa,Williams,Y,Dr.,15,1374693
Louise,Williams,Y,Ms.,15,1938035
Lucy,Williams,N,Miss,15,549139
Lucy,Williams,N,Miss,15,1760854
Martha,Williams,N,Ms.,15,767862
Novella,Williams,Y,Ms.,15,716187
Paul,Williams,N,Mr.,15,1965629
Rita,Williams,Y,Mrs.,15,2088254
Robert,Williams,N,Dr.,15,2160199
Sandra,Williams,Y,Dr.,15,991197
Shelley,Williams,Y,Mrs.,15,2201149
Suzanne,Williams,Y,Miss,16,163336
Tammy,Williams,N,Mrs.,15,1368527
Teresa,Williams,N,Mrs.,15,516038
Theresa,Williams,N,Ms.,15,346411
Timmy,Williams,Y,Sir,15,1238896
William,Williams,Y,Sir,15,1808167
William,Williams,N,Sir,15,910785
Bertha,Willis,Y,Dr.,15,1514464
Christopher,Willis,Y,Dr.,15,396627
Diane,Willis,Y,Dr.,16,272367
Eugene,Willis,Y,Sir,15,1385057
Julie,Willis,N,Ms.,16,1349094
Stephanie,Willis,N,Miss,15,1507205
Thomas,Willis,N,Sir,15,1343500
Granville,Wills,Y,Sir,15,637565
Beverly,Wilson,Y,Miss,15,1221231
Christina,Wilson,N,Mrs.,15,2180224
Christine,Wilson,N,Mrs.,16,2037987
Claude,Wilson,N,Dr.,15,910401
Harriet,Wilson,Y,Mrs.,15,2323019
Jason,Wilson,N,Mr.,15,1035483
Jinny,Wilson,N,Miss,15,1693016
Juan,Wilson,N,Dr.,15,1617394
Kami,Wilson,N,Ms.,15,228996
Kenneth,Wilson,N,Sir,15,1611563
Maureen,Wilson,N,Dr.,15,1944624
Minna,Wilson,Y,Ms.,16,1241809
Olga,Wilson,Y,Mrs.,15,1116736
Penny,Wilson,Y,Ms.,15,412244
Susan,Wilson,Y,Miss,15,1806188
Vivian,Wilson,N,Ms.,15,915080
Fannie,Wingate,Y,Ms.,15,2065240
Isidro,Winstead,N,Dr.,15,271360
Taylor,Winstead,N,Dr.,16,1393201
Doris,Winter,N,Ms.,16,1715935
Heide,Winters,N,Ms.,15,174489
Richard,Winters,Y,Dr.,15,1299025
David,Wise,Y,Dr.,15,2155104
Rachel,Wiseman,N,Dr.,15,2001589
Dorothy,Wolf,N,Mrs.,16,2332559
Enid,Wolf,N,Ms.,15,1242867
Michael,Wolf,N,Mr.,16,2079666
Kathleen,Wolfe,N,Ms.,15,117191
Shawna,Wong,N,Mrs.,16,2153224
Albert,Wood,Y,Mrs.,15,1752307
Bennie,Wood,Y,Sir,15,490818
Francis,Wood,Y,Mr.,16,772226
Goldie,Wood,N,Mrs.,16,392515
Helen,Wood,Y,Ms.,15,1539627
Leila,Wood,N,Mrs.,15,1245240
Melissa,Wood,N,Dr.,15,72210
Nathan,Wood,Y,Sir,15,1047705
John,Woodruff,Y,Sir,15,2004469
Betty,Woods,Y,Ms.,16,679516
Earlie,Woods,Y,Miss,15,1960710
Joseph,Woods,Y,Sir,15,440867
Maggie,Woods,N,Ms.,15,439269
Phyllis,Wooley,N,Mrs.,16,1873022
Donna,Word,N,Ms.,15,2099252
Kim,Worthington,N,Mr.,15,276637
Alberto,Wright,N,Dr.,15,1919078
Angelica,Wright,Y,Miss,16,1839469
Ellen,Wright,N,Dr.,16,471745
Francis,Wright,N,Sir,15,82382
Kayla,Wright,Y,Dr.,15,34642
Leila,Wright,Y,Dr.,15,1615972
Sarah,Wright,Y,Mrs.,16,1338568
Teresa,Wright,Y,Ms.,15,113061
Pamela,Wylie,Y,Miss,15,1847039
Brandy,Yang,Y,Ms.,15,1005908
Dustin,Yang,N,Mr.,15,1128806
Martha,Yarbrough,Y,Miss,16,1037425
Yvonne,Yarbrough,Y,Mrs.,16,1553484
Grover,Yates,Y,Sir,15,1497628
Owen,Yates,N,Mr.,15,372795
David,Yoder,N,Dr.,15,693683
Thomas,Yoder,Y,Mr.,15,1800260
Jessica,Yoon,Y,Miss,15,2211263
Bruce,Young,N,Mr.,15,1810108
Jacqueline,Young,N,Miss,15,1713211
Joyce,Young,Y,Ms.,15,1181144
Michael,Young,Y,Mr.,15,772006
Naoma,Young,N,Ms.,15,256000
Rita,Young,Y,Mrs.,15,478610
Ryan,Young,Y,Sir,16,526048
,Young,,,15,553101
Venice,Yu,N,Dr.,15,1797109
Alice,Zambrano,Y,Mrs.,15,302349
Blanche,Zaragoza,Y,Ms.,15,1573505
Richard,Zarate,Y,Dr.,15,420456
Josue,Zeller,N,Sir,15,1437191
Rima,Zhang,N,Dr.,15,1134636
Shelia,Ziegler,N,Ms.,15,717751
Frank,Zimmerman,N,Mr.,15,1597927
Aimee,,,Miss,16,1321924
Alan,,Y,,15,494724
Ann,,N,Dr.,16,698881
Arthur,,,Miss,16,370577
Arthur,,N,,15,208852
Barbara,,,Dr.,15,748689
Brian,,,Dr.,15,599655
Calvin,,,,15,656670
Calvin,,,,15,1274871
Cheryl,,,Miss,15,1993831
Cheryl,,N,,16,719763
Cynthia,,,,15,121435
Diana,,,Mrs.,15,1739713
Donna,,,Mrs.,15,2162216
Effie,,N,,16,447804
Eula,,,Miss,15,187369
Fernando,,,,15,1059294
Gary,,,Mr.,15,1230812
George,,,Sir,15,1504558
Gregory,,,Sir,16,1729663
Harold,,Y,Dr.,15,2121530
Harold,,,,15,1283155
Helen,,Y,Ms.,15,1720908
Horace,,,Mr.,15,2245154
Ian,,,,15,2346566
James,,Y,Mr.,15,1186956
James,,Y,,15,873614
Joseph,,N,,15,879952
Julia,,Y,Mrs.,15,2370075
Karissa,,N,Miss,16,2236760
Kenny,,N,Dr.,15,1425269
Larry,,N,,15,1059164
Lisa,,,,16,566079
Lois,,N,,15,751941
Lowell,,Y,,15,1492434
Margaret,,,,16,966517
Marjorie,,Y,,15,1463672
Mark,,Y,Mr.,15,1820518
Martha,,,Miss,15,183057
Natasha,,,,16,1503000
Norma,,,,15,2069371
Paula,,,Ms.,15,918257
Peggy,,,Miss,16,671339
Pete,,,,15,456992
Phillip,,N,Mr.,15,33647
Robert,,,,16,196402
Robert,,,,15,567804
Rodney,,,,15,527931
Ruth,,,Miss,15,861547
Saundra,,N,,15,339616
Sherry,,,,15,1347142
Stephen,,Y,,15,2225786
Steve,,,,15,1500708
Steven,,Y,,16,1836276
Susan,,,Dr.,16,1093740
Theresa,,,Dr.,16,1312825
Wallace,,,Mr.,15,830450
Wesley,,N,,15,218752
Wm,,N,Dr.,15,1110140
,,,Dr.,16,239062
,,,Dr.,16,518159
,,,Dr.,15,665527
,,,Dr.,15,1104598
,,,Dr.,15,1397866
,,,Dr.,16,1868644
,,,Dr.,16,1913023
,,Y,Dr.,16,198860
,,Y,Dr.,16,2050660
,,Y,Dr.,15,2240521
,,Y,Dr.,15,2296410
,,N,Dr.,16,160668
,,N,Dr.,15,1328364
,,,Miss,15,139748
,,,Miss,16,608045
,,,Miss,15,1742364
,,Y,Miss,15,1046165
,,,Mr.,15,814556
,,Y,Mr.,15,185877
,,Y,Mr.,16,831939
,,N,Mr.,15,373964
,,N,Mr.,15,960372
,,N,Mr.,15,1716289
,,,Mrs.,15,2054564
,,Y,Mrs.,15,112893
,,Y,Mrs.,15,350815
,,Y,Mrs.,16,1703795
,,N,Mrs.,15,1957580
,,N,Mrs.,15,2290551
,,,Ms.,15,1521349
,,,Ms.,15,2367568
,,Y,Ms.,15,621666
,,,Sir,15,589000
,,,Sir,16,1060318
,,,Sir,15,1184764
,,Y,Sir,15,1893839
,,Y,Sir,15,2036956
,,N,Sir,16,244138
,,,,15,764793
,,,,15,786111
,,,,15,816174
,,,,16,1142619
,,,,16,1371604
,,,,15,1376944
,,,,15,1616497
,,,,15,1949231
,,,,15,2009581
,,,,16,2107955
,,,,15,2243734
,,,,16,2305693
,,,,15,2322411
,,,,15,2383250
,,,,15,2392293
,,Y,,15,214880
,,Y,,15,381406
,,Y,,16,620871
,,Y,,15,866947
,,Y,,15,1090617
,,Y,,15,1391675
,,N,,15,434888
,,N,,15,608998
,,N,,15,1128709
,,N,,15,1171205
,,N,,16,1212234
,,N,,15,1330592
,,N,,15,1653321
,,N,,15,1866435
,,N,,15,1907685
