c_first_name,c_last_name,c_preferred_cust_flag,c_salutation,cnt,ss_ticket_number
Gregorio,Baker,N,Dr.,15,78871566
Hal,Baker,Y,Dr.,15,125579492
Harris,Baker,N,Mr.,16,86911322
Harry,Baker,Y,Mr.,16,166049871
Henry,Baker,Y,Sir,15,65382972
Homer,Baker,Y,Sir,15,196144989
Howard,Baker,Y,Dr.,15,147063851
Irene,Baker,Y,Mrs.,15,115426580
Jacob,Baker,N,Sir,15,7666746
Jamaal,Baker,N,Mr.,15,66371688
James,Baker,Y,Dr.,16,91634643
James,Baker,Y,Dr.,15,183931132
James,Baker,Y,Dr.,15,188708438
James,Baker,N,Mr.,16,31777983
Janel,Baker,Y,Dr.,16,230405364
Janet,Baker,N,Miss,15,213959790
Janey,Baker,N,Dr.,15,55765259
Jason,Baker,Y,Mr.,15,181933879
Jason,Baker,Y,Mr.,15,200495205
Jason,Baker,Y,Sir,15,129113326
Jason,Baker,Y,Sir,15,181298982
Jayson,Baker,N,Dr.,15,88478282
Jayson,Baker,N,Sir,15,131450572
Jeffrey,Baker,N,Sir,16,127411577
Jennifer,Baker,N,Dr.,16,200900199
Jeremy,Baker,Y,Dr.,16,172882491
Jesse,Baker,N,Mr.,15,27920923
Jesse,Baker,N,Mr.,15,154678838
Jesse,Baker,Y,Sir,15,61878147
Joanne,Baker,Y,Dr.,15,44165721
Joe,Baker,Y,Sir,16,43412031
Joel,Baker,Y,Mr.,16,145472768
John,Baker,N,Dr.,15,127992237
John,Baker,N,Dr.,15,201272757
John,Baker,N,Mr.,15,121373220
John,Baker,Y,Sir,16,10193331
Johnny,Baker,N,Dr.,16,94747955
Jose,Baker,N,Dr.,15,169629712
Joseph,Baker,Y,Mr.,16,61657233
Joseph,Baker,N,Mr.,15,46332473
Joseph,Baker,N,Sir,15,55346808
Joshua,Baker,N,Dr.,15,16510388
Joshua,Baker,N,Sir,15,6705231
Juan,Baker,N,Sir,16,187885524
Judith,Baker,N,Dr.,15,19220431
Julia,Baker,Y,Mrs.,15,52332643
June,Baker,N,Dr.,16,534180
Karen,Baker,Y,Miss,16,7650408
Karen,Baker,N,Miss,15,22575856
Karen,Baker,Y,Mrs.,15,56397704
Kathleen,Baker,Y,Miss,16,207495450
Kathryn,Baker,Y,Miss,16,19185453
Ken,Baker,N,Dr.,15,7481186
Ken,Baker,N,Dr.,15,202433298
Kenneth,Baker,Y,Sir,16,151116796
Kenneth,Baker,N,Sir,15,73981089
Kenneth,Baker,N,Sir,15,105717951
Kerri,Baker,Y,Miss,16,212272057
Kimberly,Baker,Y,Ms.,16,189541829
Kristian,Baker,N,Miss,16,171101265
Kristy,Baker,N,Dr.,16,149163652
Laura,Baker,N,Mrs.,15,188975350
Leah,Baker,N,,15,239431251
Lee,Baker,N,Mr.,15,35758987
Leon,Baker,N,Dr.,15,221705366
Lewis,Baker,N,Dr.,15,220134662
Linda,Baker,N,Dr.,15,219295843
Linda,Baker,N,Dr.,15,230980292
Lisa,Baker,Y,Mrs.,15,213737738
Lorenzo,Baker,N,Mr.,15,95260032
Lorilee,Baker,Y,Dr.,15,64120614
Luann,Baker,N,Mrs.,15,187581192
Mable,Baker,Y,Ms.,15,196111827
Manuel,Baker,N,Mr.,15,42047458
Margaret,Baker,N,Mrs.,15,9532166
Margaret,Baker,N,Ms.,16,64732275
Marie,Baker,N,Dr.,16,239112202
Marilyn,Baker,N,Mrs.,15,110921133
Marissa,Baker,N,Ms.,16,173517924
Maryjane,Baker,N,Ms.,15,153819525
Maurice,Baker,N,Mr.,15,58492492
Mauricio,Baker,N,Dr.,16,15265110
Maxine,Baker,N,Mrs.,15,220801305
Meagan,Baker,Y,Miss,15,90420509
Megan,Baker,Y,Dr.,15,100203735
Meghan,Baker,N,Ms.,16,16001528
Melissa,Baker,N,Miss,15,140826499
Michael,Baker,Y,Dr.,15,213698776
Michael,Baker,Y,Sir,15,8667275
Michael,Baker,N,Sir,16,164140003
Micheal,Baker,N,Dr.,15,35975448
Micheal,Baker,Y,Sir,15,58238148
Micheal,Baker,Y,Sir,16,116191069
Mike,Baker,N,Mr.,15,159961120
Mike,Baker,N,Mr.,15,211318098
Mike,Baker,Y,Sir,16,117104399
Mildred,Baker,N,Dr.,15,174290265
Minnie,Baker,Y,Dr.,16,163348313
Mira,Baker,Y,Dr.,16,134724825
Miranda,Baker,Y,Miss,15,150260739
Mitchell,Baker,N,Sir,15,224019706
Molly,Baker,Y,Miss,15,165087177
Monica,Baker,Y,Ms.,16,116027291
Myra,Baker,Y,Dr.,15,225497714
Nicholas,Baker,Y,Mr.,15,74504321
Nicholas,Baker,N,Sir,15,206075919
Nicole,Baker,Y,Ms.,15,15151213
Noriko,Baker,N,Miss,15,184710970
Pamela,Baker,N,Miss,16,196332977
Paul,Baker,N,Dr.,15,141452430
Paul,Baker,Y,Sir,16,164887648
Paul,Baker,N,Sir,15,92271783
Paul,Baker,N,Sir,15,133957371
Paula,Baker,N,Ms.,15,132401001
Pauline,Baker,Y,Dr.,15,168660885
Philip,Baker,Y,Mr.,15,22062202
Phyllis,Baker,N,Ms.,15,207471501
Quincy,Baker,Y,Sir,15,41145155
Racquel,Baker,Y,Miss,15,187486284
Rae,Baker,N,Mrs.,15,177458712
Rhonda,Baker,N,Ms.,15,50992000
Richard,Baker,Y,Mr.,15,34985346
Richard,Baker,Y,Mr.,15,43631355
Richard,Baker,Y,Mr.,15,123913332
Richard,Baker,Y,Mr.,15,124728277
Richard,Baker,Y,Sir,16,36960061
Rick,Baker,Y,Sir,16,98503303
Ricky,Baker,N,Mr.,15,107292254
Robert,Baker,Y,Dr.,16,112007186
Robert,Baker,N,Dr.,15,36286065
Robert,Baker,N,Dr.,16,50791149
Robert,Baker,Y,Mr.,15,42688271
Robert,Baker,Y,Sir,15,175686484
Rosalba,Baker,N,Miss,15,218313069
Rufina,Baker,Y,Mrs.,15,64543431
Ryan,Baker,N,Mr.,15,87034465
Sallie,Baker,N,Miss,15,147754121
Sandra,Baker,Y,Dr.,15,155153202
Sarah,Baker,N,Dr.,15,45941071
Sarah,Baker,Y,Ms.,15,152705051
Scott,Baker,N,Mr.,16,109903764
Sharon,Baker,N,Miss,15,136025355
Shelley,Baker,Y,Dr.,15,143686434
Shelly,Baker,N,Mrs.,15,126120401
Sherilyn,Baker,N,Ms.,15,210679278
Sherman,Baker,N,Sir,15,78274231
Sherry,Baker,Y,Ms.,16,94522391
Song,Baker,Y,Ms.,15,159366291
Sonia,Baker,N,Miss,15,48732599
Stella,Baker,Y,Ms.,15,47851591
Stephanie,Baker,Y,Miss,15,138700083
Stephen,Baker,Y,Mr.,15,47699850
Steven,Baker,Y,Dr.,15,44823173
Steven,Baker,N,Dr.,15,98802663
Steven,Baker,N,Mr.,15,228373551
Steven,Baker,Y,Sir,15,5602983
Susan,Baker,Y,Dr.,15,156146963
Susan,Baker,Y,Miss,15,157238928
Sylvester,Baker,Y,Mr.,16,163250206
Tabitha,Baker,N,Mrs.,15,156276190
Tammy,Baker,N,Mrs.,15,39298176
Teresa,Baker,Y,Mrs.,15,94344371
Therese,Baker,Y,Mrs.,15,205099689
Thomas,Baker,Y,Sir,15,188736974
Thomas,Baker,N,Sir,16,231144613
Timothy,Baker,Y,Dr.,15,224633533
Timothy,Baker,N,Sir,15,1001761
Tyler,Baker,Y,Sir,16,35070704
Ute,Baker,Y,Ms.,15,25705529
Vickie,Baker,N,Miss,16,115726023
Viola,Baker,N,Ms.,15,158176956
Virginia,Baker,N,Mrs.,16,128931809
Walter,Baker,N,Dr.,15,193762330
Wayne,Baker,N,Dr.,15,71980550
Willard,Baker,Y,Dr.,15,177542369
William,Baker,N,Mr.,15,132937037
William,Baker,N,Mr.,15,186137628
Willie,Baker,Y,Sir,15,7487030
Winifred,Baker,Y,Mrs.,15,85404439
,Baker,,Dr.,15,83377583
,Baker,,Dr.,15,200067085
,Baker,,Dr.,15,236984467
,Baker,,Miss,15,36052988
,Baker,,,15,9049346
,Baker,N,,15,238486047
Ann,Balderas,Y,Miss,15,73888150
Edward,Balderas,N,Mr.,15,110723786
Heather,Balderas,Y,Ms.,15,161589601
Janina,Balderas,Y,Ms.,15,108430405
Ruth,Balderas,N,Mrs.,15,190807639
Tracy,Balderas,N,Sir,16,78877158
Johanna,Baldridge,Y,Miss,15,73256730
Omar,Baldridge,N,Mr.,15,213918458
Agnes,Baldwin,Y,Dr.,15,200254298
Allison,Baldwin,Y,Ms.,15,18908436
Brandy,Baldwin,N,Mrs.,16,168199621
Christine,Baldwin,N,Mrs.,15,119548152
Chrystal,Baldwin,N,Dr.,16,90108418
Craig,Baldwin,Y,Mr.,16,191907227
Cruz,Baldwin,Y,Sir,15,67363315
Crystal,Baldwin,Y,Miss,15,38724880
Cynthia,Baldwin,N,Dr.,15,116256652
Daniel,Baldwin,Y,Sir,15,26278881
Debra,Baldwin,N,Mrs.,15,134248892
Edward,Baldwin,N,Sir,16,182687748
Eric,Baldwin,Y,Mr.,16,105485937
Erwin,Baldwin,N,Mr.,15,42803640
George,Baldwin,N,Dr.,15,79498780
James,Baldwin,Y,Dr.,15,115398130
Janet,Baldwin,N,Miss,16,151541810
Jason,Baldwin,Y,Sir,15,131221909
Julia,Baldwin,N,Mrs.,16,230754484
Lester,Baldwin,N,Dr.,15,40303404
Linda,Baldwin,N,Dr.,16,216585403
Marc,Baldwin,N,Sir,15,4984409
Mario,Baldwin,N,Dr.,15,152771491
Mark,Baldwin,N,Dr.,15,56117981
Mark,Baldwin,Y,Sir,15,18583
Matthew,Baldwin,N,Mr.,16,157447269
Michael,Baldwin,N,Mr.,15,114292113
Michael,Baldwin,N,Mr.,15,233900327
Neal,Baldwin,N,Mr.,15,145892163
Normand,Baldwin,Y,Sir,15,36528188
Rafael,Baldwin,Y,Mr.,15,135415984
Rhonda,Baldwin,N,Miss,15,160861945
Robert,Baldwin,Y,Sir,15,228216176
Ruth,Baldwin,Y,Miss,16,116780485
Tina,Baldwin,N,Dr.,16,224109777
Tony,Baldwin,Y,Dr.,15,155074356
Willie,Baldwin,Y,Dr.,15,34033859
,Baldwin,N,Ms.,16,14893047
,Baldwin,,,15,19468865
Beverly,Bales,,,15,98483761
Daniel,Bales,Y,Mr.,15,182420055
Jeremy,Bales,N,Sir,15,235506464
John,Bales,Y,Sir,15,56878675
Kathleen,Bales,N,Ms.,15,15716605
Linda,Bales,Y,Mrs.,16,233729609
Marc,Bales,Y,Mr.,15,167789399
Michelle,Bales,Y,Mrs.,15,50549921
Ronald,Bales,N,Dr.,15,237544702
Shawn,Bales,Y,Mr.,15,204830480
Arthur,Ball,N,Ms.,15,195141467
Barbara,Ball,N,Dr.,16,31629024
Barbara,Ball,N,Dr.,15,96402303
Carlyn,Ball,Y,Mrs.,15,5001069
Carolyn,Ball,N,Ms.,16,182323653
Corinne,Ball,N,Ms.,15,109025423
Daniel,Ball,Y,Dr.,16,167533407
Danielle,Ball,N,,15,132998709
David,Ball,Y,Dr.,15,34314358
David,Ball,Y,Mr.,15,31964261
David,Ball,N,Sir,15,60916987
Dorie,Ball,Y,Miss,16,128959648
Edward,Ball,Y,Sir,15,122450923
Emmett,Ball,N,Sir,15,99678793
Evelyn,Ball,Y,Mrs.,16,44274380
Georgia,Ball,N,Miss,16,64018038
Harry,Ball,N,Mr.,15,198524468
Herman,Ball,Y,Sir,15,3209754
Ira,Ball,N,Sir,16,233687515
Irvin,Ball,Y,Dr.,15,87125518
James,Ball,N,Mr.,15,133979754
James,Ball,Y,Sir,15,107440286
Jimmy,Ball,Y,Dr.,15,149878551
Joel,Ball,N,Sir,15,112927837
John,Ball,Y,Sir,15,178036556
Joyce,Ball,Y,Dr.,15,107174926
Kenneth,Ball,Y,Mr.,15,59389394
Kimberly,Ball,Y,Miss,15,181535817
Lena,Ball,Y,Dr.,15,35284560
Lisa,Ball,N,,15,165261583
Lucy,Ball,N,Miss,16,142764736
Mark,Ball,Y,Dr.,15,94913943
Mark,Ball,N,Sir,15,28315125
Melissa,Ball,N,Miss,16,211716569
Michael,Ball,N,Sir,15,111137964
Mike,Ball,N,Mr.,15,198540776
Nelson,Ball,Y,Sir,15,14863421
Nora,Ball,Y,Mrs.,15,157664461
Paul,Ball,Y,Dr.,15,159213343
Randy,Ball,N,Sir,16,153101852
Robert,Ball,N,Dr.,15,104542078
Shannon,Ball,Y,Dr.,15,199653472
Sherron,Ball,N,Mrs.,16,49927132
Stewart,Ball,N,Mr.,15,140430365
Sue,Ball,Y,Dr.,16,95366914
Susan,Ball,N,Mrs.,15,112925713
Valerie,Ball,N,Ms.,15,239421411
Walter,Ball,Y,Dr.,16,26792376
Wendy,Ball,Y,Mrs.,16,107268471
Wilda,Ball,N,Ms.,15,64669319
Wonda,Ball,N,Ms.,16,40667150
,Ball,,Ms.,15,108425336
Annette,Ballard,N,Dr.,15,136004912
Benjamin,Ballard,Y,Mr.,16,4286534
Betty,Ballard,Y,Mrs.,16,38471275
Bobby,Ballard,Y,Mr.,15,195296320
Brandi,Ballard,N,Dr.,16,161456950
Brian,Ballard,Y,Sir,15,95526650
Claudia,Ballard,Y,Ms.,15,172996013
Corinne,Ballard,N,Dr.,15,195753077
Cynthia,Ballard,N,Ms.,15,43933331
Dean,Ballard,Y,Sir,15,35807555
Doris,Ballard,Y,Mrs.,15,161593137
Eldon,Ballard,N,Dr.,15,124870396
Gloria,Ballard,N,Miss,15,58528395
Jason,Ballard,N,Dr.,15,229670790
Jason,Ballard,Y,Sir,15,50901819
Jennifer,Ballard,N,Dr.,16,123613139
Joanna,Ballard,Y,Ms.,15,48747263
John,Ballard,N,Sir,15,13243800
Keith,Ballard,Y,Mr.,15,86332588
Larry,Ballard,N,Mr.,16,159809864
Larry,Ballard,N,Mr.,15,188795877
Laura,Ballard,N,Ms.,16,34811715
Lillian,Ballard,N,Dr.,15,26159799
Lillian,Ballard,N,Dr.,16,30409146
Lillie,Ballard,N,Mrs.,15,43619911
Lisa,Ballard,N,Miss,15,5038129
Lisa,Ballard,Y,Mrs.,15,44502624
Marcia,Ballard,N,Miss,15,214674902
Marcy,Ballard,N,Miss,15,103867214
Marion,Ballard,Y,Sir,15,186522650
Martin,Ballard,Y,Sir,16,193604103
Megan,Ballard,Y,Ms.,16,34395764
Michael,Ballard,N,Dr.,15,153063652
Michael,Ballard,Y,Mr.,15,44323093
Paul,Ballard,Y,Dr.,16,58694505
Raquel,Ballard,Y,Mrs.,15,49789225
Richard,Ballard,N,Dr.,15,207112239
Richard,Ballard,N,Mr.,15,218624241
Rose,Ballard,Y,Dr.,15,63661570
Samuel,Ballard,N,Sir,15,92250764
Sharon,Ballard,Y,Miss,16,43487902
Sheila,Ballard,N,Mrs.,15,217601867
Stanley,Ballard,Y,Dr.,15,181603309
Terry,Ballard,Y,Dr.,16,79248367
Timothy,Ballard,N,Dr.,15,1774930
Toni,Ballard,Y,Mrs.,16,225580879
Tyrone,Ballard,Y,Mr.,15,33941387
Virginia,Ballard,Y,Ms.,15,129412868
William,Ballard,Y,Dr.,15,183469355
Anthony,Ballinger,Y,Dr.,16,9697627
Christina,Ballinger,Y,Ms.,15,186166736
Eleanor,Ballinger,N,Ms.,15,35344846
Quinton,Ballinger,Y,Dr.,16,57625419
Jacqueline,Ballou,Y,Mrs.,15,211574224
Arturo,Banda,N,Mr.,15,89757692
Bonnie,Banda,Y,Ms.,15,35617569
Chad,Banda,N,Mr.,15,76774447
Daniel,Banda,Y,Dr.,16,197591143
Hugh,Banda,Y,Dr.,16,30522627
Marcella,Banda,N,Ms.,15,204906547
,Banda,,,15,46110182
Alexander,Bandy,Y,Dr.,15,63041014
Tonia,Bandy,Y,Ms.,15,11192239
Angela,Banks,Y,Mrs.,15,210469592
Anne,Banks,Y,Miss,15,118079972
Antonia,Banks,N,Dr.,15,28841890
Antonio,Banks,N,Miss,15,199307420
Archie,Banks,N,Mr.,15,101196717
Arnold,Banks,,Mr.,15,37855011
Arnold,Banks,N,Sir,16,209246921
Ashley,Banks,Y,Dr.,15,163299562
Bernice,Banks,Y,Ms.,15,177324035
Brian,Banks,N,Mr.,15,110796613
Caitlin,Banks,N,Mrs.,15,239403541
Christopher,Banks,N,Mr.,16,59887938
Darla,Banks,N,Ms.,15,201857509
Darlene,Banks,N,Dr.,16,5872326
Darrell,Banks,N,Sir,16,165362258
David,Banks,Y,Sir,15,56800490
Debbie,Banks,N,Dr.,15,144309916
Denise,Banks,Y,Dr.,15,148878922
Dennis,Banks,Y,Mr.,15,162650422
Donna,Banks,Y,Miss,16,234067154
Ellen,Banks,Y,Mrs.,15,126567524
Emma,Banks,Y,Miss,15,50534785
Esther,Banks,Y,Miss,15,231440834
Evelyn,Banks,N,Dr.,16,220117619
Everett,Banks,Y,Mr.,15,212552273
Fred,Banks,Y,Mr.,15,108861191
Frederick,Banks,Y,Dr.,15,47304013
Herbert,Banks,Y,Sir,15,191023986
Jack,Banks,Y,Sir,16,195293424
Jame,Banks,N,Mr.,16,44578869
James,Banks,Y,Mr.,16,96199845
James,Banks,Y,Sir,16,50666391
Jared,Banks,Y,Sir,15,31463216
Jason,Banks,Y,Sir,15,186581499
Jennifer,Banks,Y,Mrs.,15,157054493
Jimmy,Banks,Y,Dr.,15,127315595
Joann,Banks,Y,Ms.,15,29808584
John,Banks,N,Sir,16,91789082
Juan,Banks,Y,Dr.,16,85678065
June,Banks,Y,Dr.,16,12845828
Katherine,Banks,N,Ms.,15,30700286
Kathleen,Banks,N,Ms.,15,76027058
Kenneth,Banks,N,Dr.,16,131912348
Kenneth,Banks,Y,Mr.,15,36657397
Kirk,Banks,N,Dr.,15,83112199
Larry,Banks,Y,Mr.,15,30614660
Lavonda,Banks,N,Mrs.,15,13734070
Lillian,Banks,N,Ms.,15,39843530
Lois,Banks,Y,Miss,15,188695525
Lori,Banks,N,Mrs.,16,183590289
Mai,Banks,Y,Miss,15,138535388
Marian,Banks,Y,Mrs.,15,204522036
Mario,Banks,Y,Mr.,15,144106032
Michael,Banks,N,Dr.,15,54212206
Milo,Banks,N,Mr.,15,36307651
Monique,Banks,Y,Mrs.,15,183103800
Monique,Banks,Y,Ms.,15,110209090
Nellie,Banks,Y,Dr.,16,141034116
Noreen,Banks,Y,Miss,15,214768661
Orlando,Banks,Y,Sir,15,99068270
Penny,Banks,Y,Dr.,16,119397690
Peter,Banks,Y,Mr.,15,175099759
Raymond,Banks,N,Dr.,15,51522312
Raymond,Banks,N,Sir,16,94639929
Rea,Banks,N,Mrs.,15,200128354
Richard,Banks,Y,Dr.,15,30429606
Ronald,Banks,N,Dr.,15,27897089
Rosa,Banks,N,Ms.,15,63658621
Rosetta,Banks,N,Ms.,15,88458180
Ruth,Banks,Y,Miss,15,126517761
Sharon,Banks,Y,Miss,16,138171440
Tanya,Banks,Y,Miss,15,187292938
Todd,Banks,N,Mr.,16,143188849
Tony,Banks,N,Mr.,15,180192024
William,Banks,N,Dr.,15,131503469
Willie,Banks,Y,Mr.,16,17944412
Yvette,Banks,N,Mrs.,15,190890639
,Banks,,Mr.,15,60189135
,Banks,N,,15,201257444
Earl,Bankston,Y,Mr.,15,180938077
Lisa,Bankston,N,Mrs.,16,30662768
Lisa,Banner,Y,Miss,15,106991686
Nicholas,Banner,Y,Sir,16,68723027
Paul,Banner,N,Mr.,15,207267390
Amber,Bannister,N,Miss,15,45148709
Anthony,Bannister,Y,Miss,15,167359155
Carlos,Bannister,Y,Dr.,16,109711180
Jay,Bannister,Y,Dr.,15,31519183
Jessica,Bannister,Y,Mrs.,15,101650693
Joseph,Bannister,N,Mr.,15,134116862
Lyle,Bannister,Y,Mr.,15,139690330
Chester,Banuelos,Y,Dr.,16,170113466
Norine,Baptiste,Y,Miss,15,226082485
Summer,Baptiste,Y,Dr.,16,150062847
Alicia,Barajas,Y,Miss,15,82074696
George,Barajas,N,Sir,15,197178701
James,Barajas,N,Sir,15,208681128
Jennifer,Barajas,N,Ms.,15,149830213
John,Barajas,N,Mr.,16,36816346
Kenneth,Barajas,Y,Sir,16,121131701
Nathan,Barajas,N,,15,157739648
Ruben,Barajas,Y,Sir,15,160085609
Shari,Barajas,N,Mrs.,16,51996889
Sylvester,Barajas,N,Sir,15,45816951
,Barajas,N,Sir,16,22123641
Anna,Barba,N,Miss,15,178089329
James,Barba,Y,Dr.,15,98744359
James,Barba,Y,Dr.,15,183592121
Nell,Barba,N,Mrs.,15,168340279
Paula,Barba,N,Dr.,15,9923178
Paula,Barba,N,Dr.,16,224236812
Anne,Barbee,N,Mrs.,15,7654105
Elias,Barbee,N,Dr.,16,222983002
Mildred,Barbee,N,Miss,15,15839669
Nancy,Barbee,Y,Mrs.,16,123140783
Olivia,Barbee,N,Ms.,15,161898524
Reggie,Barbee,Y,Dr.,15,187830839
Aaron,Barber,N,Dr.,15,17673883
Al,Barber,N,Dr.,15,42638829
Barbara,Barber,Y,Dr.,15,151769930
Betty,Barber,Y,Mrs.,15,104506764
Cecil,Barber,Y,Sir,15,25927694
Chad,Barber,Y,Sir,15,124145917
Charles,Barber,N,Mr.,15,76057735
Chelsea,Barber,Y,Mrs.,16,91062205
Cheryl,Barber,Y,Miss,15,95048257
Chris,Barber,Y,Mr.,15,100708046
Chris,Barber,N,Sir,15,237180638
Christopher,Barber,N,Sir,15,84767687
Cynthia,Barber,N,Mrs.,15,58056125
David,Barber,N,Sir,15,176484040
Douglas,Barber,Y,Sir,15,22179910
Gregorio,Barber,Y,Sir,15,115732088
Gregory,Barber,Y,Dr.,16,238795685
Helen,Barber,Y,Ms.,15,178935263
James,Barber,N,Sir,15,216222105
James,Barber,N,Sir,15,227983155
John,Barber,N,Dr.,15,104662136
Joshua,Barber,Y,Mr.,15,174348548
Justin,Barber,N,Dr.,15,198653673
Kenneth,Barber,N,Mr.,16,64801496
Kenneth,Barber,N,Sir,15,94329270
Lionel,Barber,N,Sir,15,215194709
Lois,Barber,N,Miss,16,157948409
Lois,Barber,N,Mrs.,15,102229716
Lori,Barber,N,Miss,15,38251214
Mandy,Barber,N,Miss,15,210990206
Martin,Barber,N,Dr.,15,50652602
Matthew,Barber,Y,Sir,15,114425408
Mona,Barber,Y,Ms.,15,45779546
Nancy,Barber,N,Dr.,16,21273273
Nathaniel,Barber,N,Sir,15,148268330
Nellie,Barber,N,Miss,15,10477957
Pamela,Barber,Y,Dr.,16,54988710
Pinkie,Barber,Y,Ms.,15,54664470
Rachael,Barber,N,Miss,15,179015295
Rafael,Barber,Y,Sir,16,113991319
Ralph,Barber,N,Dr.,16,158150404
Rebecca,Barber,Y,Miss,15,168565976
Robert,Barber,Y,Dr.,15,119503388
Sandra,Barber,Y,Ms.,15,129039754
Sarah,Barber,N,Dr.,15,102560882
Seth,Barber,Y,Mr.,16,47000801
Sheri,Barber,N,Ms.,15,228972065
Steven,Barber,N,Dr.,16,87334281
Steven,Barber,N,Mr.,15,156579099
Tamika,Barber,N,Ms.,15,126072291
,Barber,,Dr.,16,156269930
,Barber,,,16,208039446
Gregorio,Barbosa,Y,Mr.,15,187330237
Howard,Barbosa,Y,Sir,16,64930796
Michael,Barbosa,N,Dr.,16,58108570
Natalie,Barbosa,N,Miss,15,91170923
Andrew,Barbour,Y,Miss,16,61082779
Bryon,Barbour,Y,Dr.,15,155200268
Carl,Barbour,N,Sir,15,32840127
Carolyn,Barbour,N,Dr.,15,105243813
Christopher,Barbour,N,,16,79055300
Garry,Barbour,N,Sir,15,101801142
Lori,Barbour,Y,Dr.,15,147411831
Susan,Barbour,Y,Ms.,16,231633951
Barbara,Barclay,N,Ms.,15,28745134
Rickey,Barclay,Y,Dr.,15,202572646
Roland,Barclay,N,Sir,15,22509037
Sandra,Barclay,Y,Dr.,15,7471779
Caleb,Bard,N,Dr.,15,161269894
Debra,Bard,Y,Mrs.,15,114980592
Cecilia,Barden,Y,Dr.,15,27679721
Constance,Barden,Y,Dr.,15,88773163
Gene,Barden,Y,Mr.,15,145698604
Janie,Barden,Y,Mrs.,15,200998209
Robert,Barden,Y,Sir,15,60256689
Suzanna,Barden,N,Mrs.,15,143466013
Travis,Barden,Y,Mr.,15,199901588
Jerry,Barela,Y,Sir,15,38577664
Kenneth,Barela,Y,Mr.,16,26748186
,Barela,N,,15,89703077
Debra,Barfield,Y,Ms.,16,55147326
Ella,Barfield,N,Miss,15,176855010
Jacqueline,Barfield,N,Dr.,15,8873360
Joanne,Barfield,N,Miss,15,161153683
Steven,Barfield,Y,Mr.,16,74959211
Amelia,Barger,Y,Dr.,16,131030315
Benjamin,Barger,Y,Dr.,16,188864715
Elwood,Barger,Y,Dr.,15,47783446
Glen,Barger,Y,Mr.,15,3679710
Hugh,Barger,N,Dr.,15,107094976
Judith,Barger,Y,Ms.,16,131953110
Mayra,Barger,Y,Dr.,15,101814491
Melba,Barger,N,Mrs.,15,73321946
Perry,Barger,Y,Sir,16,16153647
Sarah,Barger,N,Miss,16,96456671
William,Barger,Y,Sir,15,145201969
Henry,Barham,N,Sir,15,99781437
Michael,Barham,N,Mr.,15,46235587
Sabrina,Barham,N,Miss,15,70123080
Sheila,Barham,Y,Miss,16,233783165
,Barham,Y,,16,159255165
Alisha,Barker,Y,Miss,15,44284457
Ann,Barker,Y,Miss,16,150932823
Audrey,Barker,N,Dr.,15,11913647
Barbara,Barker,N,Mrs.,15,222339198
Bradley,Barker,Y,Mr.,15,56289435
Brian,Barker,Y,Mr.,15,147192476
Camille,Barker,N,Ms.,16,83723327
Candace,Barker,Y,Miss,15,213645245
Carolyn,Barker,Y,Dr.,15,26181789
Christopher,Barker,Y,Sir,15,86941050
Danny,Barker,N,Dr.,15,68246583
Donald,Barker,Y,Dr.,15,25513748
Elizabeth,Barker,N,Mrs.,15,78548195
Estela,Barker,N,Mrs.,15,220253986
Eva,Barker,N,Mrs.,16,216762634
Floyd,Barker,Y,Mr.,16,46417460
Frank,Barker,,Sir,15,174024441
Gary,Barker,N,Sir,16,124973024
George,Barker,Y,Sir,16,112106039
Helen,Barker,N,Mrs.,16,56020251
Helen,Barker,Y,Ms.,15,152388
Ila,Barker,N,Ms.,15,87964833
Iona,Barker,Y,Dr.,15,12175073
John,Barker,N,Dr.,15,54091216
John,Barker,N,Dr.,15,72576044
John,Barker,Y,Mr.,15,209817731
John,Barker,Y,Mr.,16,213924555
Joseph,Barker,Y,Sir,15,169427407
Kenneth,Barker,Y,Sir,16,68009878
Larry,Barker,N,Sir,16,215451248
Leonard,Barker,Y,Sir,16,68473206
Louis,Barker,Y,Dr.,15,99442466
Mae,Barker,N,Ms.,15,6419242
Michael,Barker,N,Dr.,15,204744190
Mildred,Barker,N,Dr.,15,99720809
Nettie,Barker,Y,Mrs.,16,34879578
Oswaldo,Barker,N,Sir,16,230354555
Pamela,Barker,N,Mrs.,16,167666213
Paula,Barker,N,Dr.,15,51912905
Penny,Barker,Y,Miss,15,206395831
Philip,Barker,Y,Sir,15,81107924
Rebecca,Barker,Y,Mrs.,15,106139464
Richard,Barker,N,Dr.,16,8961886
Robert,Barker,Y,Mr.,15,15103683
Ronald,Barker,N,Sir,15,205414371
Rudolph,Barker,Y,Sir,15,13305880
Russell,Barker,N,Dr.,15,106521027
Scott,Barker,N,Dr.,15,28647494
Scott,Barker,N,Mr.,15,791844
Scott,Barker,N,Sir,16,204357069
Seth,Barker,N,Dr.,15,198662397
Tina,Barker,N,Mrs.,15,150397318
Toni,Barker,N,Miss,15,35987010
Tony,Barker,Y,Sir,15,174058015
Tony,Barker,Y,Sir,15,210699367
Virginia,Barker,Y,Ms.,15,215419003
Wendy,Barker,N,Ms.,15,85571543
Yukiko,Barker,N,Miss,15,215769145
,Barker,Y,Mr.,15,133431307
,Barker,N,,16,25037628
Alan,Barkley,Y,Sir,15,153555008
David,Barkley,N,Sir,16,55607650
Gertrude,Barkley,Y,Ms.,15,79975374
